tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	sample	site	location
SC1-19a_LP-DIR-T-292	SC1-19a_LP-DIR-T	SC1-19a	1.1	178.7	7.3	0	0	0.0	0.0	7	798.0	This study	hargrave 2021-02-25 17:28:00	LT-T-Z:LP-DIR-T	g	292	u	8	273			pmagpy-4.2.24-1	1.7e-08	2.27e-10	3e-10	1.19e-10	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-293	SC1-19a_LP-DIR-T	SC1-19a	2.2	176.6	6.2	0	0	0.0	0.0	8	823.0	This study	hargrave 2021-02-26 10:34:42	LT-T-Z:LP-DIR-T	g	293	u	8	273			pmagpy-4.2.24-1	1.75e-08	3.65e-10	6.59e-10	1.32e-10	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-294	SC1-19a_LP-DIR-T	SC1-19a	1.9	176.4	7.1	0	0	0.0	0.0	9	833.0	This study	hargrave 2021-02-26 15:47:05	LT-T-Z:LP-DIR-T	g	294	u	8	273			pmagpy-4.2.24-1	1.6e-08	3.29e-10	5.19e-10	1.15e-10	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-295	SC1-19a_LP-DIR-T	SC1-19a	2.7	175.7	9.5	0	0	0.0	0.0	10	843.0	This study	hargrave 2021-02-27 11:07:27	LT-T-Z:LP-DIR-T	g	295	u	8	273			pmagpy-4.2.24-1	1.59e-08	3.36e-10	7.38e-10	1.08e-10	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-296	SC1-19a_LP-DIR-T	SC1-19a	2.0	178.2	9.1	0	0	0.0	0.0	11	853.0	This study	hargrave 2021-02-28 11:50:00	LT-T-Z:LP-DIR-T	g	296	u	8	273			pmagpy-4.2.24-1	1.63e-08	3.38e-10	5.35e-10	1.04e-10	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-297	SC1-19a_LP-DIR-T	SC1-19a	2.3	178.3	11.5	0	0	0.0	0.0	12	863.0	This study	hargrave 2021-03-01 10:29:08	LT-T-Z:LP-DIR-T	g	297	u	8	273			pmagpy-4.2.24-1	1.54e-08	3.12e-10	6.14e-10	1.31e-10	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-298	SC1-19a_LP-DIR-T	SC1-19a	1.2	176.8	14.9	0	0	0.0	0.0	13	873.0	This study	hargrave 2021-03-01 15:29:35	LT-T-Z:LP-DIR-T	g	298	u	8	273			pmagpy-4.2.24-1	1.49e-08	3.09e-10	2.9000000000000003e-10	1.16e-10	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-299	SC1-19a_LP-DIR-T	SC1-19a	1.1	176.5	9.5	0	0	0.0	0.0	14	883.0	This study	hargrave 2021-03-02 10:58:20	LT-T-Z:LP-DIR-T	g	299	u	8	273			pmagpy-4.2.24-1	1.24e-08	1.09e-10	2.23e-10	9.77e-11	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-300	SC1-19a_LP-DIR-T	SC1-19a	1.0	180.3	-1.4	0	0	0.0	0.0	15	893.0	This study	hargrave 2021-03-02 17:02:03	LT-T-Z:LP-DIR-T	g	300	u	8	273			pmagpy-4.2.24-1	1.19e-08	1.13e-10	1.93e-10	9.96e-11	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-301	SC1-19a_LP-DIR-T	SC1-19a	1.4	177.9	-1.7	0	0	0.0	0.0	16	903.0	This study	hargrave 2021-03-03 10:38:44	LT-T-Z:LP-DIR-T	g	301	u	8	273			pmagpy-4.2.24-1	1.29e-08	2.54e-10	2.78e-10	1.44e-10	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-302	SC1-19a_LP-DIR-T	SC1-19a	3.0	175.3	-0.2	0	0	0.0	0.0	17	913.0	This study	hargrave 2021-03-03 15:59:29	LT-T-Z:LP-DIR-T	g	302	u	8	273			pmagpy-4.2.24-1	1.16e-08	2.62e-10	5.97e-10	9.31e-11	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-303	SC1-19a_LP-DIR-T	SC1-19a	3.7	173.3	7.7	0	0	0.0	0.0	18	923.0	This study	hargrave 2021-03-04 13:29:34	LT-T-Z:LP-DIR-T	g	303	u	8	273			pmagpy-4.2.24-1	1.19e-08	2.55e-10	7.729999999999999e-10	1.17e-10	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-304	SC1-19a_LP-DIR-T	SC1-19a	1.2	176.6	7.5	0	0	0.0	0.0	19	933.0	This study	hargrave 2021-03-05 11:41:52	LT-T-Z:LP-DIR-T	g	304	u	8	273			pmagpy-4.2.24-1	9.9e-09	2.12e-10	1.92e-10	6.03e-11	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-305	SC1-19a_LP-DIR-T	SC1-19a	1.1	186.1	-3.0	0	0	0.0	0.0	20	937.0	This study	hargrave 2021-03-08 13:43:45	LT-T-Z:LP-DIR-T	g	305	u	8	273			pmagpy-4.2.24-1	1.03e-08	2.15e-10	1.95e-10	5.929999999999999e-11	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-306	SC1-19a_LP-DIR-T	SC1-19a	1.2	165.7	7.6	0	0	0.0	0.0	21	940.0	This study	hargrave 2021-03-09 10:28:08	LT-T-Z:LP-DIR-T	g	306	u	8	273			pmagpy-4.2.24-1	9.43e-09	1.97e-10	1.92e-10	6.54e-11	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-307	SC1-19a_LP-DIR-T	SC1-19a	2.8	179.1	12.1	0	0	0.0	0.0	22	943.0	This study	hargrave 2021-03-09 15:27:22	LT-T-Z:LP-DIR-T	g	307	u	8	273			pmagpy-4.2.24-1	6.42e-09	1.3000000000000002e-10	3.12e-10	6.75e-11	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-308	SC1-19a_LP-DIR-T	SC1-19a	1.8	173.3	2.5	0	0	0.0	0.0	23	945.0	This study	hargrave 2021-03-10 14:39:37	LT-T-Z:LP-DIR-T	g	308	u	8	273			pmagpy-4.2.24-1	7.56e-09	1.5900000000000002e-10	2.1e-10	8.590000000000001e-11	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-309	SC1-19a_LP-DIR-T	SC1-19a	3.0	175.3	7.8	0	0	0.0	0.0	24	947.0	This study	hargrave 2021-03-11 14:15:11	LT-T-Z:LP-DIR-T	g	309	u	8	273			pmagpy-4.2.24-1	6.94e-09	1.48e-10	3.48e-10	9.41e-11	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-310	SC1-19a_LP-DIR-T	SC1-19a	3.8	155.2	29.0	0	0	0.0	0.0	25	949.0	This study	hargrave 2021-03-14 12:31:46	LT-T-Z:LP-DIR-T	g	310	u	8	273			pmagpy-4.2.24-1	6.98e-09	2.4400000000000004e-10	4.11e-10	5.87e-11	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-311	SC1-19a_LP-DIR-T	SC1-19a	4.1	147.7	15.9	0	0	0.0	0.0	26	951.0	This study	hargrave 2021-03-14 17:17:46	LT-T-Z:LP-DIR-T	g	311	u	8	273			pmagpy-4.2.24-1	4.51e-09	1.67e-10	2.85e-10	5.379999999999999e-11	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-312	SC1-19a_LP-DIR-T	SC1-19a	5.0	167.7	7.6	0	0	0.0	0.0	27	953.0	This study	hargrave 2021-03-16 14:43:03	LT-T-Z:LP-DIR-T	g	312	u	8	273			pmagpy-4.2.24-1	2.87e-09	9.29e-11	2.37e-10	3.46e-11	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-313	SC1-19a_LP-DIR-T	SC1-19a	2.8	165.5	26.5	0	0	0.0	0.0	28	955.0	This study	hargrave 2021-03-19 12:42:46	LT-T-Z:LP-DIR-T	g	313	u	8	273			pmagpy-4.2.24-1	4.3e-09	7.37e-11	2.02e-10	6.980000000000001e-11	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-314	SC1-19a_LP-DIR-T	SC1-19a	2.3	174.9	19.1	0	0	0.0	0.0	29	957.0	This study	hargrave 2021-03-22 13:30:50	LT-T-Z:LP-DIR-T	g	314	u	8	273			pmagpy-4.2.24-1	2.7100000000000004e-09	3.87e-11	1.01e-10	3.4100000000000004e-11	SC1-19	SC1	Keweenaw Peninsula
SC1-19a_LP-DIR-T-315	SC1-19a_LP-DIR-T	SC1-19a	6.6	44.1	20.6	0	0	0.0	0.0	30	959.0	This study	hargrave 2021-03-23 12:49:14	LT-T-Z:LP-DIR-T	g	315	u	8	273			pmagpy-4.2.24-1	1.16e-09	6.88e-11	1.21e-10	1.35e-11	SC1-19	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-316	SC1-1a_LP-DIR-T	SC1-1a	2.9	258.8	65.9	0	0	0.0	0.0	0	273.0	This study	hargrave 2021-02-21 13:13:48	LT-NO:LP-DIR-T	g	316	u	8	273			pmagpy-4.2.24-1	4.68e-08	2.38e-09	2.76e-10	1.32e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-317	SC1-1a_LP-DIR-T	SC1-1a	1.5	261.2	65.8	0	0	0.0	0.0	1	373.0	This study	hargrave 2021-02-22 14:04:51	LT-T-Z:LP-DIR-T	g	317	u	8	273			pmagpy-4.2.24-1	4.54e-08	1.0800000000000002e-09	4.63e-10	1.72e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-318	SC1-1a_LP-DIR-T	SC1-1a	1.3	274.5	63.6	0	0	0.0	0.0	2	473.0	This study	hargrave 2021-02-23 08:52:11	LT-T-Z:LP-DIR-T	g	318	u	8	273			pmagpy-4.2.24-1	4.29e-08	8.98e-10	4.35e-10	1.18e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-319	SC1-1a_LP-DIR-T	SC1-1a	2.7	296.8	59.4	0	0	0.0	0.0	3	573.0	This study	hargrave 2021-02-23 13:34:42	LT-T-Z:LP-DIR-T	g	319	u	8	273			pmagpy-4.2.24-1	4.4e-08	1.7e-09	1.23e-09	1.71e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-320	SC1-1a_LP-DIR-T	SC1-1a	2.9	310.4	53.1	0	0	0.0	0.0	4	673.0	This study	hargrave 2021-02-24 10:16:14	LT-T-Z:LP-DIR-T	g	320	u	8	273			pmagpy-4.2.24-1	4.68e-08	2.37e-09	1.14e-09	4.17e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-321	SC1-1a_LP-DIR-T	SC1-1a	1.8	316.1	49.6	0	0	0.0	0.0	5	723.0	This study	hargrave 2021-02-24 15:14:17	LT-T-Z:LP-DIR-T	g	321	u	8	273			pmagpy-4.2.24-1	4.92e-08	1.24e-09	9.63e-10	5.77e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-322	SC1-1a_LP-DIR-T	SC1-1a	1.6	319.7	44.7	0	0	0.0	0.0	6	773.0	This study	hargrave 2021-02-25 11:52:40	LT-T-Z:LP-DIR-T	g	322	u	8	273			pmagpy-4.2.24-1	5.06e-08	8.08e-10	1.0800000000000002e-09	6.51e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-323	SC1-1a_LP-DIR-T	SC1-1a	2.0	324.2	43.1	0	0	0.0	0.0	7	798.0	This study	hargrave 2021-02-25 17:04:25	LT-T-Z:LP-DIR-T	g	323	u	8	273			pmagpy-4.2.24-1	5.24e-08	1.62e-09	8.150000000000001e-10	8.22e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-324	SC1-1a_LP-DIR-T	SC1-1a	2.2	323.1	42.8	0	0	0.0	0.0	8	823.0	This study	hargrave 2021-02-26 10:07:14	LT-T-Z:LP-DIR-T	g	324	u	8	273			pmagpy-4.2.24-1	5.27e-08	1.62e-09	9.56e-10	7.72e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-325	SC1-1a_LP-DIR-T	SC1-1a	1.4	327.3	41.8	0	0	0.0	0.0	9	833.0	This study	hargrave 2021-02-26 15:19:29	LT-T-Z:LP-DIR-T	g	325	u	8	273			pmagpy-4.2.24-1	5.29e-08	6.12e-10	9.44e-10	7.84e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-326	SC1-1a_LP-DIR-T	SC1-1a	1.5	324.9	41.6	0	0	0.0	0.0	10	843.0	This study	hargrave 2021-02-27 10:39:58	LT-T-Z:LP-DIR-T	g	326	u	8	273			pmagpy-4.2.24-1	5.21e-08	1.14e-09	4.57e-10	7.679999999999999e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-327	SC1-1a_LP-DIR-T	SC1-1a	2.0	328.6	41.9	0	0	0.0	0.0	11	853.0	This study	hargrave 2021-02-28 11:20:44	LT-T-Z:LP-DIR-T	g	327	u	8	273			pmagpy-4.2.24-1	5.0999999999999993e-08	1.36e-09	6.610000000000001e-10	9.4e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-328	SC1-1a_LP-DIR-T	SC1-1a	2.8	328.3	40.4	0	0	0.0	0.0	12	863.0	This study	hargrave 2021-03-01 10:01:44	LT-T-Z:LP-DIR-T	g	328	u	8	273			pmagpy-4.2.24-1	5.08e-08	1.83e-09	1.42e-09	8.62e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-329	SC1-1a_LP-DIR-T	SC1-1a	1.4	327.5	40.8	0	0	0.0	0.0	13	873.0	This study	hargrave 2021-03-01 15:01:49	LT-T-Z:LP-DIR-T	g	329	u	8	273			pmagpy-4.2.24-1	4.92e-08	8.66e-10	4.14e-10	8.069999999999999e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-330	SC1-1a_LP-DIR-T	SC1-1a	3.8	331.9	39.0	0	0	0.0	0.0	14	883.0	This study	hargrave 2021-03-02 10:36:11	LT-T-Z:LP-DIR-T	g	330	u	8	273			pmagpy-4.2.24-1	4.64e-08	2.34e-09	1.92e-09	7.13e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-331	SC1-1a_LP-DIR-T	SC1-1a	2.8	335.1	38.3	0	0	0.0	0.0	15	893.0	This study	hargrave 2021-03-02 16:39:17	LT-T-Z:LP-DIR-T	g	331	u	8	273			pmagpy-4.2.24-1	4.4900000000000005e-08	1.87e-09	1.0800000000000002e-09	7.639999999999999e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-332	SC1-1a_LP-DIR-T	SC1-1a	2.5	333.5	38.1	0	0	0.0	0.0	16	903.0	This study	hargrave 2021-03-03 10:11:18	LT-T-Z:LP-DIR-T	g	332	u	8	273			pmagpy-4.2.24-1	4.09e-08	1.25e-09	1.13e-09	5.81e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-333	SC1-1a_LP-DIR-T	SC1-1a	3.1	336.2	40.8	0	0	0.0	0.0	17	913.0	This study	hargrave 2021-03-03 15:31:57	LT-T-Z:LP-DIR-T	g	333	u	8	273			pmagpy-4.2.24-1	4.22e-08	1.61e-09	1.53e-09	6.859999999999999e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-334	SC1-1a_LP-DIR-T	SC1-1a	3.2	332.4	35.3	0	0	0.0	0.0	18	923.0	This study	hargrave 2021-03-04 13:01:23	LT-T-Z:LP-DIR-T	g	334	u	8	273			pmagpy-4.2.24-1	4.28e-08	1.6800000000000004e-09	1.55e-09	6.8e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-335	SC1-1a_LP-DIR-T	SC1-1a	1.5	342.0	35.0	0	0	0.0	0.0	19	933.0	This study	hargrave 2021-03-05 11:12:39	LT-T-Z:LP-DIR-T	g	335	u	8	273			pmagpy-4.2.24-1	3.75e-08	8.029999999999999e-10	2.62e-10	6.169999999999999e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-336	SC1-1a_LP-DIR-T	SC1-1a	2.0	335.8	33.7	0	0	0.0	0.0	20	937.0	This study	hargrave 2021-03-08 13:15:33	LT-T-Z:LP-DIR-T	g	336	u	8	273			pmagpy-4.2.24-1	3.04e-08	6.809999999999999e-10	6.97e-10	5.98e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-337	SC1-1a_LP-DIR-T	SC1-1a	2.4	334.2	32.9	0	0	0.0	0.0	21	940.0	This study	hargrave 2021-03-09 10:00:40	LT-T-Z:LP-DIR-T	g	337	u	8	273			pmagpy-4.2.24-1	3.01e-08	9.9e-10	6.24e-10	5.87e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-338	SC1-1a_LP-DIR-T	SC1-1a	1.3	329.3	38.8	0	0	0.0	0.0	22	943.0	This study	hargrave 2021-03-09 14:59:48	LT-T-Z:LP-DIR-T	g	338	u	8	273			pmagpy-4.2.24-1	2.34e-08	3.57e-10	3.69e-10	2.4e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-339	SC1-1a_LP-DIR-T	SC1-1a	1.3	328.8	37.3	0	0	0.0	0.0	23	945.0	This study	hargrave 2021-03-10 14:10:19	LT-T-Z:LP-DIR-T	g	339	u	8	273			pmagpy-4.2.24-1	1.48e-08	2.62e-10	2.29e-10	1.18e-10	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-340	SC1-1a_LP-DIR-T	SC1-1a	1.8	335.0	48.3	0	0	0.0	0.0	24	947.0	This study	hargrave 2021-03-11 13:47:27	LT-T-Z:LP-DIR-T	g	340	u	8	273			pmagpy-4.2.24-1	1.19e-08	2.88e-10	2.4400000000000004e-10	8.73e-11	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-341	SC1-1a_LP-DIR-T	SC1-1a	1.4	324.4	42.2	0	0	0.0	0.0	25	949.0	This study	hargrave 2021-03-14 12:03:34	LT-T-Z:LP-DIR-T	g	341	u	8	273			pmagpy-4.2.24-1	7.6e-09	1.03e-10	1.5900000000000002e-10	7.6e-11	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-342	SC1-1a_LP-DIR-T	SC1-1a	2.0	346.7	53.9	0	0	0.0	0.0	26	951.0	This study	hargrave 2021-03-14 16:50:19	LT-T-Z:LP-DIR-T	g	342	u	8	273			pmagpy-4.2.24-1	6.21e-09	1.4500000000000002e-10	1.56e-10	5.65e-11	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-343	SC1-1a_LP-DIR-T	SC1-1a	1.2	311.3	46.9	0	0	0.0	0.0	27	953.0	This study	hargrave 2021-03-16 14:15:24	LT-T-Z:LP-DIR-T	g	343	u	8	273			pmagpy-4.2.24-1	3.06e-09	4.92e-11	4.2700000000000005e-11	3.64e-11	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-344	SC1-1a_LP-DIR-T	SC1-1a	1.5	185.9	2.6	0	0	0.0	0.0	28	955.0	This study	hargrave 2021-03-19 12:20:08	LT-T-Z:LP-DIR-T	g	344	u	8	273			pmagpy-4.2.24-1	2.31e-09	4.94e-11	2.75e-11	4.8200000000000005e-11	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-345	SC1-1a_LP-DIR-T	SC1-1a	2.8	276.2	12.9	0	0	0.0	0.0	29	957.0	This study	hargrave 2021-03-22 13:07:38	LT-T-Z:LP-DIR-T	g	345	u	8	273			pmagpy-4.2.24-1	1.05e-09	4.6e-11	3.13e-11	1.72e-11	SC1-1	SC1	Keweenaw Peninsula
SC1-1a_LP-DIR-T-346	SC1-1a_LP-DIR-T	SC1-1a	2.0	85.7	-25.4	0	0	0.0	0.0	30	959.0	This study	hargrave 2021-03-23 12:20:45	LT-T-Z:LP-DIR-T	g	346	u	8	273			pmagpy-4.2.24-1	2.5600000000000003e-09	6.57e-11	3.5e-11	6.23e-11	SC1-1	SC1	Keweenaw Peninsula
SC1-20a_LP-DIR-T-347	SC1-20a_LP-DIR-T	SC1-20a	3.7	131.7	-8.9	0	0	0.0	0.0	0	273.0	This study	hargrave 2021-02-21 13:43:53	LT-NO:LP-DIR-T	g	347	u	8	273			pmagpy-4.2.24-1	1.46e-08	7.729999999999999e-10	5.85e-10	8.6e-11	SC1-20	SC1	Keweenaw Peninsula
SC1-20a_LP-DIR-T-348	SC1-20a_LP-DIR-T	SC1-20a	6.5	128.4	-17.5	0	0	0.0	0.0	1	373.0	This study	hargrave 2021-02-22 14:35:08	LT-T-Z:LP-DIR-T	g	348	u	8	273			pmagpy-4.2.24-1	1.55e-08	1.41e-09	1.07e-09	1.11e-10	SC1-20	SC1	Keweenaw Peninsula
SC1-20a_LP-DIR-T-349	SC1-20a_LP-DIR-T	SC1-20a	5.1	126.0	-27.8	0	0	0.0	0.0	2	473.0	This study	hargrave 2021-02-23 10:00:39	LT-T-Z:LP-DIR-T	g	349	u	8	273			pmagpy-4.2.24-1	1.66e-08	1.12e-09	9.74e-10	8.920000000000001e-11	SC1-20	SC1	Keweenaw Peninsula
SC1-20a_LP-DIR-T-350	SC1-20a_LP-DIR-T	SC1-20a	1.4	129.9	-31.4	0	0	0.0	0.0	3	573.0	This study	hargrave 2021-02-23 13:59:06	LT-T-Z:LP-DIR-T	g	350	u	8	273			pmagpy-4.2.24-1	1.76e-08	3.63e-10	1.96e-10	1.03e-10	SC1-20	SC1	Keweenaw Peninsula
SC1-20a_LP-DIR-T-351	SC1-20a_LP-DIR-T	SC1-20a	2.8	129.1	-34.4	0	0	0.0	0.0	4	673.0	This study	hargrave 2021-02-24 10:40:26	LT-T-Z:LP-DIR-T	g	351	u	8	273			pmagpy-4.2.24-1	1.78e-08	7.389999999999999e-10	5.08e-10	1.31e-10	SC1-20	SC1	Keweenaw Peninsula
SC1-20a_LP-DIR-T-352	SC1-20a_LP-DIR-T	SC1-20a	1.1	130.4	-35.7	0	0	0.0	0.0	5	723.0	This study	hargrave 2021-02-24 15:38:16	LT-T-Z:LP-DIR-T	g	352	u	8	273			pmagpy-4.2.24-1	1.79e-08	2.75e-10	2.01e-10	1.19e-10	SC1-20	SC1	Keweenaw Peninsula
SC1-20a_LP-DIR-T-353	SC1-20a_LP-DIR-T	SC1-20a	2.3	124.2	-38.0	0	0	0.0	0.0	6	773.0	This study	hargrave 2021-02-25 12:16:40	LT-T-Z:LP-DIR-T	g	353	u	8	273			pmagpy-4.2.24-1	1.77e-08	6.469999999999999e-10	3.22e-10	8.07e-11	SC1-20	SC1	Keweenaw Peninsula
SC1-20a_LP-DIR-T-354	SC1-20a_LP-DIR-T	SC1-20a	3.3	129.8	-34.7	0	0	0.0	0.0	7	798.0	This study	hargrave 2021-02-25 17:29:31	LT-T-Z:LP-DIR-T	g	354	u	8	273			pmagpy-4.2.24-1	1.84e-08	8.92e-10	5.68e-10	1.49e-10	SC1-20	SC1	Keweenaw Peninsula
SC1-20a_LP-DIR-T-355	SC1-20a_LP-DIR-T	SC1-20a	6.2	124.1	-37.2	0	0	0.0	0.0	8	823.0	This study	hargrave 2021-02-26 10:36:29	LT-T-Z:LP-DIR-T	g	355	u	8	273			pmagpy-4.2.24-1	1.9e-08	1.77e-09	1.09e-09	1.01e-10	SC1-20	SC1	Keweenaw Peninsula
SC1-20a_LP-DIR-T-356	SC1-20a_LP-DIR-T	SC1-20a	4.6	121.9	-36.9	0	0	0.0	0.0	9	833.0	This study	hargrave 2021-02-26 15:48:52	LT-T-Z:LP-DIR-T	g	356	u	8	273			pmagpy-4.2.24-1	1.93e-08	1.35e-09	7.56e-10	9.37e-11	SC1-20	SC1	Keweenaw Peninsula
SC1-20a_LP-DIR-T-357	SC1-20a_LP-DIR-T	SC1-20a	5.6	121.1	-41.8	0	0	0.0	0.0	10	843.0	This study	hargrave 2021-02-27 11:09:14	LT-T-Z:LP-DIR-T	g	357	u	8	273			pmagpy-4.2.24-1	1.91e-08	1.6399999999999995e-09	8.81e-10	1.08e-10	SC1-20	SC1	Keweenaw Peninsula
SC1-20a_LP-DIR-T-358	SC1-20a_LP-DIR-T	SC1-20a	5.4	124.8	-38.4	0	0	0.0	0.0	11	853.0	This study	hargrave 2021-02-28 11:51:48	LT-T-Z:LP-DIR-T	g	358	u	8	273			pmagpy-4.2.24-1	1.9e-08	1.52e-09	9.58e-10	1.19e-10	SC1-20	SC1	Keweenaw Peninsula
SC1-20a_LP-DIR-T-359	SC1-20a_LP-DIR-T	SC1-20a	6.1	123.9	-42.3	0	0	0.0	0.0	12	863.0	This study	hargrave 2021-03-01 10:30:54	LT-T-Z:LP-DIR-T	g	359	u	8	273			pmagpy-4.2.24-1	1.9e-08	1.7399999999999996e-09	1.04e-09	1.3999999999999998e-10	SC1-20	SC1	Keweenaw Peninsula
SC1-20a_LP-DIR-T-360	SC1-20a_LP-DIR-T	SC1-20a	5.1	126.6	-44.4	0	0	0.0	0.0	13	873.0	This study	hargrave 2021-03-01 15:31:23	LT-T-Z:LP-DIR-T	g	360	u	8	273			pmagpy-4.2.24-1	1.6799999999999998e-08	1.24e-09	8.22e-10	1.19e-10	SC1-20	SC1	Keweenaw Peninsula
SC1-20a_LP-DIR-T-361	SC1-20a_LP-DIR-T	SC1-20a	5.0	122.4	-43.7	0	0	0.0	0.0	14	883.0	This study	hargrave 2021-03-02 10:59:49	LT-T-Z:LP-DIR-T	g	361	u	8	273			pmagpy-4.2.24-1	1.47e-08	1.14e-09	5.71e-10	1.25e-10	SC1-20	SC1	Keweenaw Peninsula
SC1-20a_LP-DIR-T-362	SC1-20a_LP-DIR-T	SC1-20a	1.7	118.2	-45.7	0	0	0.0	0.0	15	893.0	This study	hargrave 2021-03-02 17:03:35	LT-T-Z:LP-DIR-T	g	362	u	8	273			pmagpy-4.2.24-1	1.4e-08	3.56e-10	2.03e-10	6.43e-11	SC1-20	SC1	Keweenaw Peninsula
SC1-20a_LP-DIR-T-363	SC1-20a_LP-DIR-T	SC1-20a	5.8	121.0	-43.3	0	0	0.0	0.0	16	903.0	This study	hargrave 2021-03-03 10:40:31	LT-T-Z:LP-DIR-T	g	363	u	8	273			pmagpy-4.2.24-1	1.34e-08	1.17e-09	7.04e-10	6.93e-11	SC1-20	SC1	Keweenaw Peninsula
SC1-20a_LP-DIR-T-364	SC1-20a_LP-DIR-T	SC1-20a	6.0	122.7	-41.9	0	0	0.0	0.0	17	913.0	This study	hargrave 2021-03-03 16:01:17	LT-T-Z:LP-DIR-T	g	364	u	8	273			pmagpy-4.2.24-1	1.31e-08	1.19e-09	7.04e-10	7.01e-11	SC1-20	SC1	Keweenaw Peninsula
SC1-20a_LP-DIR-T-365	SC1-20a_LP-DIR-T	SC1-20a	3.2	120.6	-43.6	0	0	0.0	0.0	18	923.0	This study	hargrave 2021-03-04 13:31:20	LT-T-Z:LP-DIR-T	g	365	u	8	273			pmagpy-4.2.24-1	1.29e-08	6.25e-10	3.57e-10	6.7e-11	SC1-20	SC1	Keweenaw Peninsula
